Followers,Total Videos,Upload Year,Upload Month,Upload Day,Upload Weekday,Engagement Rate,Number of Hashtags,Upload_Afternoon,Upload_Evening,Upload_Midnight,Upload_Morning
2700000,1166,2020,11,4,3,0.0014307407407407,1,0,1,0,0
29700,558,2020,11,6,5,0.017070707070707,9,0,0,0,1
29700,558,2020,11,5,4,0.0087205387205387,9,0,0,0,1
29700,558,2020,11,5,4,0.0152861952861952,9,0,0,0,1
29700,558,2020,11,5,4,0.0152188552188552,9,0,0,0,1
29700,558,2020,11,5,4,0.0292255892255892,9,0,0,1,0
29700,558,2020,11,4,3,0.014074074074074,9,0,0,0,1
29700,558,2020,11,4,3,0.0064983164983164,9,0,0,0,1
29700,558,2020,11,4,3,0.0211784511784511,9,0,0,1,0
29700,558,2020,11,4,3,0.0153198653198653,9,0,0,1,0
29700,558,2020,11,3,2,0.0145454545454545,9,0,1,0,0
29700,558,2020,11,2,1,0.0171717171717171,9,1,0,0,0
29700,558,2020,11,2,1,0.0309427609427609,9,1,0,0,0
29700,558,2020,11,2,1,0.0374410774410774,9,0,0,1,0
29700,558,2020,11,1,7,0.0251851851851851,9,0,0,0,1
29700,558,2020,11,1,7,0.0488888888888888,9,0,0,0,1
29700,558,2020,10,31,6,0.0075084175084175,9,1,0,0,0
29700,558,2020,10,31,6,0.0227272727272727,9,1,0,0,0
29700,558,2020,10,31,6,0.0246127946127946,9,0,0,0,1
29700,558,2020,10,31,6,0.0151178451178451,9,0,0,0,1
29700,558,2020,10,31,6,0.0146801346801346,9,0,0,0,1
29700,558,2020,10,30,5,0.059090909090909,9,0,0,0,1
29700,558,2020,10,30,5,0.0749494949494949,9,0,0,1,0
29700,558,2020,10,29,4,0.0246127946127946,9,1,0,0,0
29700,558,2020,10,29,4,0.0367003367003367,9,0,0,0,1
29700,558,2020,10,29,4,0.052020202020202,9,0,0,0,1
7000000,418,2020,6,29,1,0.0321107142857142,3,1,0,0,0
7000000,418,2020,6,29,1,0.0195497142857142,3,0,0,0,1
7000000,418,2020,6,29,1,0.0142032857142857,3,0,0,0,1
7000000,418,2020,6,28,7,0.0614497142857142,3,0,0,0,1
7000000,418,2020,6,28,7,0.035443,3,0,0,0,1
7000000,418,2020,6,27,6,0.0310404285714285,4,1,0,0,0
7000000,418,2020,6,27,6,0.0123334285714285,4,1,0,0,0
7000000,418,2020,6,27,6,0.0098685714285714,8,1,0,0,0
7000000,418,2020,6,27,6,0.0335,3,0,0,0,1
7000000,418,2020,6,27,6,0.0392141428571428,3,0,0,0,1
7000000,418,2020,6,27,6,0.0103177142857142,3,0,0,0,1
7000000,418,2020,6,26,5,0.0164644285714285,3,0,0,0,1
7000000,418,2020,6,26,5,0.0095632857142857,3,0,0,0,1
7000000,418,2020,6,25,4,0.0236291428571428,3,1,0,0,0
7000000,418,2020,6,25,4,0.0659652857142857,3,0,0,0,1
7000000,418,2020,6,25,4,0.0280677142857142,3,0,0,0,1
7000000,418,2020,6,25,4,0.0982975714285714,3,0,0,0,1
7000000,418,2020,6,25,4,0.0103161428571428,5,0,0,0,1
7000000,418,2020,6,25,4,0.0151787142857142,4,0,0,0,1
7000000,418,2020,6,24,3,0.0091397142857142,5,0,0,0,1
4000000,991,2020,6,30,2,0.0011215,2,0,0,0,1
4000000,991,2020,6,30,2,0.00018475,6,0,0,0,1
4000000,991,2020,6,30,2,0.000893,8,0,0,0,1
4000000,991,2020,6,29,1,0.00024,2,1,0,0,0
4000000,991,2020,6,29,1,0.00054075,8,1,0,0,0
4000000,991,2020,6,29,1,0.00142125,9,1,0,0,0
4000000,991,2020,6,29,1,0.000146,2,1,0,0,0
4000000,991,2020,6,29,1,0.002619,2,1,0,0,0
4000000,991,2020,6,29,1,0.00038125,2,1,0,0,0
4000000,991,2020,6,29,1,0.001657,7,1,0,0,0
4000000,991,2020,6,29,1,0.0009145,9,0,0,0,1
4000000,991,2020,6,29,1,0.0002035,7,0,0,1,0
4000000,991,2020,6,28,7,0.0005515,3,1,0,0,0
4000000,991,2020,6,28,7,0.001258,7,1,0,0,0
4000000,991,2020,6,28,7,0.01765025,6,0,0,0,1
4000000,991,2020,6,28,7,0.00186875,7,0,0,1,0
4000000,991,2020,6,27,6,0.00125575,4,1,0,0,0
4000000,991,2020,6,27,6,0.0014855,5,0,0,0,1
4000000,991,2020,6,27,6,0.00206975,7,0,0,0,1
4000000,991,2020,6,26,5,0.000867,8,0,0,0,1
4000000,991,2020,6,25,4,0.0003825,9,0,0,1,0
4000000,991,2020,6,22,1,0.00195225,10,0,0,0,1
4000000,991,2020,6,20,6,0.00141,9,0,0,1,0
4000000,991,2020,6,19,5,0.00123125,8,0,0,1,0
4000000,991,2020,6,18,4,0.00432475,2,0,0,0,1
631000,1344,2020,6,30,2,0.0015324881141045,4,0,0,0,1
631000,1344,2020,6,30,2,0.0016957210776545,4,0,0,0,1
631000,1344,2020,6,30,2,0.0024120443740095,4,0,0,0,1
631000,1344,2020,6,30,2,0.0011093502377179,4,0,0,0,1
631000,1344,2020,6,30,2,0.001648177496038,4,0,0,0,1
631000,1344,2020,6,30,2,0.0016640253565768,4,0,0,0,1
631000,1344,2020,6,30,2,0.0025023771790808,3,0,0,0,1
631000,1344,2020,6,30,2,0.0066465927099841,4,0,0,1,0
631000,1344,2020,6,30,2,0.0096782884310618,5,0,0,1,0
631000,1344,2020,6,30,2,0.0056196513470681,4,0,0,1,0
631000,1344,2020,6,30,2,0.0074659270998415,0,0,0,1,0
631000,1344,2020,6,29,1,0.0038145800316957,3,0,1,0,0
631000,1344,2020,6,29,1,0.0006988906497622,4,0,1,0,0
631000,1344,2020,6,29,1,0.0006767036450079,5,0,1,0,0
631000,1344,2020,6,29,1,0.0023359746434231,4,1,0,0,0
631000,1344,2020,6,29,1,0.0011965134706814,4,1,0,0,0
631000,1344,2020,6,29,1,0.0024580031695721,5,1,0,0,0
631000,1344,2020,6,29,1,0.0023011093502377,1,0,0,0,1
631000,1344,2020,6,29,1,0.0012266244057052,1,0,0,0,1
631000,1344,2020,6,29,1,0.0008494453248811,1,0,0,0,1
631000,1344,2020,6,29,1,0.0031854199683042,2,0,0,0,1
631000,1344,2020,6,29,1,0.0039556259904912,1,0,0,0,1
631000,1344,2020,6,29,1,0.0018684627575277,2,0,0,0,1
631000,1344,2020,6,29,1,0.0009825673534072,1,0,0,0,1
631000,1344,2020,6,29,1,0.0026244057052297,1,0,0,0,1
847100,1127,2020,6,30,2,0.0122193365600283,0,0,0,1,0
847100,1127,2020,6,29,1,0.0324306457324991,6,0,0,1,0
847100,1127,2020,6,28,7,0.0125852909927989,6,0,0,0,1
847100,1127,2020,6,28,7,0.0358257584700743,7,0,0,1,0
847100,1127,2020,6,27,6,0.0350407271868728,6,0,0,1,0
847100,1127,2020,6,26,5,0.0069920906622594,4,1,0,0,0
847100,1127,2020,6,26,5,0.0162377523314838,5,0,0,1,0
847100,1127,2020,6,25,4,0.0072033998347302,7,0,0,0,1
847100,1127,2020,6,24,3,0.0159910282139062,8,0,0,0,1
847100,1127,2020,6,22,1,0.0588383898004958,5,1,0,0,0
847100,1127,2020,6,21,7,0.0156770157006256,5,1,0,0,0
847100,1127,2020,6,21,7,0.0393247550466296,5,0,0,0,1
847100,1127,2020,6,21,7,0.029249203163735,6,0,0,1,0
847100,1127,2020,6,20,6,0.0491724707826702,5,1,0,0,0
847100,1127,2020,6,20,6,0.0260134576791405,2,0,0,0,1
847100,1127,2020,6,19,5,0.0518722700979813,5,0,0,0,1
847100,1127,2020,6,18,4,0.0593153110612678,5,0,0,1,0
847100,1127,2020,6,17,3,0.0612477865659308,6,0,0,0,1
847100,1127,2020,6,17,3,0.017735804509503,7,0,0,0,1
847100,1127,2020,6,17,3,0.0651847479636406,7,0,0,1,0
847100,1127,2020,6,16,2,0.0126431354031401,6,0,0,0,1
2000000,228,2020,6,30,2,0.0029035,3,0,0,0,1
2000000,228,2020,6,29,1,0.0241805,3,1,0,0,0
2000000,228,2020,6,29,1,0.010908,13,1,0,0,0
2000000,228,2020,6,29,1,0.0123365,3,1,0,0,0
2000000,228,2020,6,29,1,0.006207,13,1,0,0,0
2000000,228,2020,6,29,1,0.010256,13,1,0,0,0
2000000,228,2020,6,28,7,0.0103885,12,1,0,0,0
2000000,228,2020,6,28,7,0.0200345,12,1,0,0,0
2000000,228,2020,6,28,7,0.0063395,12,1,0,0,0
2000000,228,2020,6,28,7,0.0059935,12,1,0,0,0
2000000,228,2020,6,27,6,0.0158635,12,1,0,0,0
2000000,228,2020,6,27,6,0.008911,12,1,0,0,0
2000000,228,2020,6,27,6,0.060913,12,1,0,0,0
2000000,228,2020,6,27,6,0.022362,12,1,0,0,0
2000000,228,2020,6,27,6,0.0600595,12,1,0,0,0
2000000,228,2020,6,17,3,0.02229,12,1,0,0,0
2000000,228,2020,6,17,3,0.0482155,12,1,0,0,0
2000000,228,2020,6,17,3,0.0237865,12,1,0,0,0
2000000,228,2020,6,17,3,0.0253175,12,1,0,0,0
2000000,228,2020,6,16,2,0.0274795,12,1,0,0,0
2000000,228,2020,6,16,2,0.0516705,12,1,0,0,0
2000000,228,2020,6,16,2,0.0253495,12,1,0,0,0
2000000,228,2020,6,16,2,0.080745,12,1,0,0,0
2000000,228,2020,6,15,1,0.0375425,12,1,0,0,0
2000000,228,2020,6,15,1,0.0243025,12,1,0,0,0
36800,267,2020,11,7,6,0.0072826086956521,6,0,0,0,1
36800,267,2020,10,28,3,0.0192934782608695,6,1,0,0,0
36800,267,2020,10,27,2,0.0672826086956521,6,1,0,0,0
36800,267,2020,10,5,1,0.0286141304347826,5,0,0,0,1
36800,267,2020,9,27,7,0.0240217391304347,6,0,1,0,0
36800,267,2020,9,23,3,0.0466032608695652,5,1,0,0,0
36800,267,2020,9,16,3,0.0282065217391304,6,0,0,1,0
36800,267,2020,9,12,6,0.0339945652173913,7,0,1,0,0
36800,267,2020,9,10,4,0.0256521739130434,6,0,0,0,1
36800,267,2020,9,7,1,0.043695652173913,6,0,1,0,0
36800,267,2020,9,5,6,0.0500271739130434,6,0,1,0,0
36800,267,2020,9,4,5,0.0604347826086956,6,0,0,0,1
36800,267,2020,9,3,4,0.0398641304347826,5,1,0,0,0
36800,267,2020,9,1,2,0.0157065217391304,6,1,0,0,0
36800,267,2020,8,31,1,0.0313586956521739,6,0,0,0,1
36800,267,2020,8,30,7,0.0241304347826086,7,0,0,0,1
36800,267,2020,8,29,6,0.018125,7,1,0,0,0
36800,267,2020,8,28,5,0.0683967391304347,7,0,1,0,0
36800,267,2020,8,26,3,0.0408967391304347,5,0,1,0,0
36800,267,2020,8,25,2,0.0150543478260869,5,1,0,0,0
36800,267,2020,8,25,2,0.0194836956521739,5,0,0,0,1
36800,267,2020,8,24,1,0.0745652173913043,6,0,1,0,0
36800,267,2020,8,24,1,0.069266304347826,5,0,0,0,1
36800,267,2020,8,23,7,0.0287228260869565,5,1,0,0,0
36800,267,2020,8,22,6,0.0151902173913043,5,1,0,0,0
501000,181,2020,11,7,6,0.0030139720558882,12,0,1,0,0
501000,181,2020,11,5,4,0.0030099800399201,5,0,0,0,1
501000,181,2020,11,4,3,0.0032614770459081,11,1,0,0,0
501000,181,2020,11,1,7,0.0166626746506986,11,0,0,0,1
501000,181,2020,10,30,5,0.0084850299401197,11,0,0,0,1
501000,181,2020,10,28,3,0.0055129740518962,12,0,0,0,1
501000,181,2020,10,26,1,0.0114710578842315,8,0,0,0,1
501000,181,2020,10,25,7,0.0224191616766467,11,0,0,1,0
501000,181,2020,10,22,4,0.0069221556886227,7,0,1,0,0
501000,181,2020,10,18,7,0.0110119760479041,8,0,0,0,1
501000,181,2020,10,16,5,0.0058922155688622,5,0,0,1,0
501000,181,2020,10,14,3,0.0151037924151696,8,0,0,0,1
501000,181,2020,10,12,1,0.007942115768463,9,0,1,0,0
501000,181,2020,10,12,1,0.0503313373253493,7,0,0,0,1
501000,181,2020,9,24,4,0.0080419161676646,7,0,0,1,0
501000,181,2020,9,19,6,0.0172714570858283,9,0,0,0,1
501000,181,2020,9,16,3,0.0149700598802395,7,0,0,0,1
501000,181,2020,9,14,1,0.0170279441117764,9,0,0,0,1
501000,181,2020,9,13,7,0.0056327345309381,9,0,0,0,1
43100,114,2020,10,29,4,0.0108120649651972,15,1,0,0,0
43100,114,2020,7,27,1,0.0048955916473317,11,1,0,0,0
43100,114,2020,7,16,4,0.0331322505800464,10,1,0,0,0
43100,114,2020,6,26,5,0.0090487238979118,11,0,0,1,0
43100,114,2020,4,17,5,0.03415313225058,11,0,1,0,0
43100,114,2020,4,12,7,0.0486078886310904,14,0,1,0,0
43100,114,2020,3,31,2,0.0414849187935034,11,1,0,0,0
43100,114,2020,3,26,4,0.0270069605568445,10,0,1,0,0
43100,114,2020,3,24,2,0.0536426914153132,12,1,0,0,0
43100,114,2020,2,28,5,0.0101392111368909,12,0,0,0,1
43100,114,2020,2,26,3,0.0257772621809744,12,0,1,0,0
43100,114,2020,2,13,4,0.0145707656612529,7,0,1,0,0
43100,114,2020,2,12,3,0.007122969837587,11,0,1,0,0
43100,114,2020,2,10,1,0.0177726218097447,11,0,1,0,0
43100,114,2020,2,7,5,0.0066589327146171,11,0,1,0,0
43100,114,2020,2,6,4,0.0389327146171693,16,0,1,0,0
43100,114,2020,2,5,3,0.0157772621809744,16,0,1,0,0
43100,114,2020,2,4,2,0.0100696055684454,8,0,1,0,0
1500000,280,2020,6,29,1,0.0003586666666666,4,1,0,0,0
1500000,280,2020,6,29,1,0.000348,4,1,0,0,0
1500000,280,2020,6,29,1,0.0003593333333333,4,1,0,0,0
1500000,280,2020,6,29,1,0.0008433333333333,4,1,0,0,0
1500000,280,2020,6,28,7,0.00089,1,1,0,0,0
1500000,280,2020,6,25,4,0.0049993333333333,4,1,0,0,0
1500000,280,2020,6,25,4,0.000698,4,1,0,0,0
1500000,280,2020,6,24,3,0.0030033333333333,4,1,0,0,0
1500000,280,2020,6,24,3,0.0017753333333333,4,1,0,0,0
1500000,280,2020,6,23,2,0.0037866666666666,4,1,0,0,0
1500000,280,2020,6,23,2,0.0081746666666666,4,1,0,0,0
1500000,280,2020,6,20,6,0.0017606666666666,4,1,0,0,0
1500000,280,2020,6,20,6,0.001804,4,1,0,0,0
1500000,280,2020,6,20,6,0.0041633333333333,4,1,0,0,0
1500000,280,2020,6,20,6,0.0010366666666666,4,1,0,0,0
1500000,280,2020,6,19,5,0.0009693333333333,4,0,0,0,1
1500000,280,2020,6,18,4,0.010548,4,1,0,0,0
1500000,280,2020,6,18,4,0.0032166666666666,4,1,0,0,0
1500000,280,2020,6,18,4,0.0018333333333333,3,0,0,0,1
1500000,280,2020,6,17,3,0.007738,4,1,0,0,0
1500000,280,2020,6,14,7,0.0064193333333333,3,1,0,0,0
1500000,280,2020,6,14,7,0.0054633333333333,3,1,0,0,0
1500000,280,2020,6,13,6,0.0162233333333333,3,1,0,0,0
1500000,280,2020,6,13,6,0.0058546666666666,3,1,0,0,0
1500000,280,2020,6,10,3,0.0011306666666666,2,0,0,1,0
311800,207,2020,6,24,3,0.0007184092366901,12,1,0,0,0
311800,207,2020,6,23,2,0.000830660679923,12,1,0,0,0
311800,207,2020,6,23,2,0.0003559974342527,12,1,0,0,0
311800,207,2020,6,18,4,0.0022514432328415,10,1,0,0,0
311800,207,2020,6,17,3,0.000734445157152,11,1,0,0,0
311800,207,2020,6,17,3,0.001661321359846,9,0,0,0,1
311800,207,2020,6,16,2,0.0092623476587556,10,1,0,0,0
311800,207,2020,6,12,5,0.0015875561257216,10,0,1,0,0
311800,207,2020,6,12,5,0.0005484284797947,11,1,0,0,0
311800,207,2020,6,12,5,0.0004971135343168,12,0,0,0,1
311800,207,2020,6,11,4,0.000769724182168,9,1,0,0,0
311800,207,2020,6,7,7,0.0003976908274534,11,1,0,0,0
311800,207,2020,6,7,7,0.0028960872354073,11,1,0,0,0
311800,207,2020,6,4,4,0.0006638871071199,12,1,0,0,0
311800,207,2020,6,4,4,0.0010102629890955,10,1,0,0,0
311800,207,2020,6,2,2,0.0009589480436177,12,1,0,0,0
311800,207,2020,6,1,1,0.0004714560615779,10,1,0,0,0
311800,207,2020,5,30,6,0.0311994868505452,8,1,0,0,0
311800,207,2020,5,29,5,0.0030436177036561,13,0,0,0,1
311800,207,2020,5,28,4,0.0015266196279666,12,1,0,0,0
311800,207,2020,5,27,3,0.0011417575368826,11,0,0,0,1
311800,207,2020,5,25,1,0.0015202052597819,11,1,0,0,0
311800,207,2020,5,24,7,0.0006703014753046,10,0,1,0,0
311800,207,2020,5,23,6,0.000577293136626,11,1,0,0,0
311800,207,2020,5,23,6,0.0006799230275817,11,1,0,0,0
93000,99,2020,11,2,1,0.0019462365591397,6,0,0,0,1
93000,99,2020,10,31,6,0.0081505376344086,5,0,0,0,1
93000,99,2020,10,30,5,0.0130537634408602,5,1,0,0,0
93000,99,2020,10,29,4,0.0053010752688172,5,1,0,0,0
93000,99,2020,10,27,2,0.0091827956989247,4,0,1,0,0
93000,99,2020,10,26,1,0.0101827956989247,4,1,0,0,0
93000,99,2020,10,25,7,0.0163870967741935,5,0,0,0,1
93000,99,2020,10,22,4,0.0089247311827956,5,1,0,0,0
93000,99,2020,10,20,2,0.0156236559139784,5,1,0,0,0
93000,99,2020,10,19,1,0.0130967741935483,5,1,0,0,0
93000,99,2020,10,16,5,0.0463333333333333,4,1,0,0,0
93000,99,2020,10,15,4,0.0221397849462365,4,0,0,0,1
93000,99,2020,10,12,1,0.0096021505376344,4,1,0,0,0
93000,99,2020,10,7,3,0.0465483870967741,4,1,0,0,0
93000,99,2020,10,6,2,0.0140537634408602,4,1,0,0,0
93000,99,2020,10,5,1,0.0169892473118279,5,1,0,0,0
93000,99,2020,10,4,7,0.0232903225806451,5,0,0,0,1
93000,99,2020,10,2,5,0.0144193548387096,5,1,0,0,0
93000,99,2020,10,1,4,0.0232795698924731,4,1,0,0,0
93000,99,2020,9,29,2,0.0437311827956989,6,0,0,0,1
93000,99,2020,9,28,1,0.0115698924731182,4,1,0,0,0
93000,99,2020,9,26,6,0.0214731182795698,6,1,0,0,0
93000,99,2020,9,25,5,0.0822150537634408,6,1,0,0,0
93000,99,2020,9,22,2,0.0241720430107526,6,1,0,0,0
93000,99,2020,9,21,1,0.0127849462365591,6,1,0,0,0
1200000,837,2020,6,30,2,0.00174,12,0,0,0,1
1200000,837,2020,6,30,2,0.0005483333333333,11,0,0,1,0
1200000,837,2020,6,29,1,0.0007458333333333,11,1,0,0,0
1200000,837,2020,6,29,1,0.0006875,10,1,0,0,0
1200000,837,2020,6,29,1,0.0838433333333333,11,0,0,1,0
1200000,837,2020,6,28,7,0.0043066666666666,11,1,0,0,0
1200000,837,2020,6,28,7,0.0009,10,0,0,1,0
1200000,837,2020,6,27,6,0.005875,9,1,0,0,0
1200000,837,2020,6,27,6,0.00182,9,1,0,0,0
1200000,837,2020,6,27,6,0.0059941666666666,9,0,0,0,1
1200000,837,2020,6,26,5,0.0026841666666666,9,1,0,0,0
1200000,837,2020,6,26,5,0.034675,9,0,0,0,1
1200000,837,2020,6,25,4,0.0014575,8,1,0,0,0
1200000,837,2020,6,25,4,0.0026725,9,0,0,0,1
1200000,837,2020,6,24,3,0.0031366666666666,9,1,0,0,0
1200000,837,2020,6,24,3,0.0010616666666666,10,0,0,0,1
1200000,837,2020,6,23,2,0.0007616666666666,9,1,0,0,0
1200000,837,2020,6,23,2,0.0437091666666666,13,0,0,0,1
1200000,837,2020,6,23,2,0.0021183333333333,10,0,0,0,1
1200000,837,2020,6,22,1,0.0077125,9,1,0,0,0
1200000,837,2020,6,22,1,0.00112,8,0,0,1,0
1200000,837,2020,6,21,7,0.0018258333333333,8,1,0,0,0
1200000,837,2020,6,21,7,0.0005791666666666,9,1,0,0,0
1200000,837,2020,6,21,7,0.0013116666666666,9,0,0,0,1
1200000,837,2020,6,20,6,0.0033716666666666,8,1,0,0,0
267400,65,2020,10,11,7,0.0074270755422587,0,1,0,0,0
267400,65,2020,9,27,7,0.0138369483919222,0,1,0,0,0
267400,65,2020,8,9,7,0.0325953627524308,0,0,1,0,0
267400,65,2020,7,29,3,0.0256394913986537,0,0,0,1,0
267400,65,2020,7,28,2,0.0218212415856394,0,1,0,0,0
267400,65,2020,7,15,3,0.0318362004487658,0,0,0,1,0
267400,65,2020,7,13,1,0.0129543754674644,0,0,0,1,0
267400,65,2020,7,11,6,0.0122213911742707,0,0,0,1,0
267400,65,2020,7,10,5,0.0151720269259536,0,0,0,1,0
267400,65,2020,7,7,2,0.0174794315632011,0,0,0,1,0
267400,65,2020,7,6,1,0.0113986537023186,0,0,1,0,0
267400,65,2020,7,4,6,0.0167202692595362,0,0,0,1,0
267400,65,2020,6,29,1,0.0118885564697083,0,0,1,0,0
267400,65,2020,6,28,7,0.0117277486910994,0,0,0,1,0
267400,65,2020,6,26,5,0.0164023934181002,0,0,0,1,0
267400,65,2020,6,23,2,0.011282722513089,0,0,0,1,0
267400,65,2020,6,22,1,0.0389117427075542,0,0,0,1,0
267400,65,2020,6,14,7,0.0298803290949887,0,0,0,1,0
267400,65,2020,6,13,6,0.0310620792819745,0,0,1,0,0
267400,65,2020,6,11,4,0.0281675392670157,0,0,1,0,0
267400,65,2020,6,10,3,0.0328160059835452,0,1,0,0,0
267400,65,2020,6,7,7,0.0342857142857142,0,0,0,1,0
228900,42,2020,6,27,6,0.0241328090869375,9,0,1,0,0
228900,42,2020,6,16,2,0.0127697684578418,9,0,0,1,0
228900,42,2020,6,13,6,0.007741371778069,10,0,0,1,0
228900,42,2020,6,8,1,0.0335867190913062,9,0,0,1,0
228900,42,2020,6,7,7,0.0078156400174748,9,0,0,1,0
228900,42,2020,5,31,7,0.0054914809960681,9,0,1,0,0
228900,42,2020,5,27,3,0.0120227173438182,8,0,0,1,0
228900,42,2020,5,26,2,0.0196854521625163,9,0,0,1,0
228900,42,2020,5,24,7,0.0130755788553953,9,0,0,1,0
228900,42,2020,5,22,5,0.0166710353866317,9,0,0,1,0
228900,42,2020,5,19,2,0.0043381389252948,9,0,0,1,0
228900,42,2020,5,18,1,0.0047619047619047,7,0,1,0,0
228900,42,2020,5,17,7,0.0159501965923984,9,0,1,0,0
228900,42,2020,5,16,6,0.0086588029707295,9,0,1,0,0
228900,42,2020,5,15,5,0.0103626037570991,10,0,0,1,0
228900,42,2020,5,14,4,0.0066579292267365,10,0,0,1,0
228900,42,2020,5,12,2,0.007920489296636,10,0,1,0,0
228900,42,2020,5,11,1,0.006006989951944,10,0,1,0,0
228900,42,2020,5,10,7,0.0209785932721712,9,1,0,0,0
228900,42,2020,5,10,7,0.0095762341633901,9,1,0,0,0
228900,42,2020,5,8,5,0.0060681520314547,9,0,1,0,0
228900,42,2020,5,7,4,0.0101092179991262,9,0,1,0,0
228900,42,2020,5,7,4,0.013739624290083,9,1,0,0,0
228900,42,2020,5,6,3,0.0049060725207514,9,1,0,0,0
331800,248,2020,6,28,7,0.0032368896925858,13,1,0,0,0
331800,248,2020,6,27,6,0.0235985533453887,11,1,0,0,0
331800,248,2020,6,25,4,0.0065973477998794,6,1,0,0,0
331800,248,2020,6,24,3,0.0862688366485834,9,1,0,0,0
331800,248,2020,6,23,2,0.0109674502712477,2,1,0,0,0
331800,248,2020,6,22,1,0.0056419529837251,5,1,0,0,0
331800,248,2020,6,21,7,0.002588908981314,5,0,0,1,0
331800,248,2020,6,20,6,0.0155696202531645,1,1,0,0,0
331800,248,2020,6,20,6,0.0023086196503918,9,0,0,1,0
331800,248,2020,6,19,5,0.0027606992163954,1,0,0,1,0
331800,248,2020,6,18,4,0.0027305605786618,3,0,0,0,1
331800,248,2020,6,17,3,0.0030349608197709,2,1,0,0,0
331800,248,2020,6,16,2,0.0040385774562989,6,0,0,1,0
331800,248,2020,6,15,1,0.0018203737191078,8,1,0,0,0
331800,248,2020,6,15,1,0.005135623869801,3,0,0,1,0
331800,248,2020,6,14,7,0.0094544906570223,8,1,0,0,0
331800,248,2020,6,13,6,0.0016606389391199,8,1,0,0,0
331800,248,2020,6,12,5,0.0021488848704038,12,1,0,0,0
331800,248,2020,6,11,4,0.0023809523809523,5,1,0,0,0
331800,248,2020,6,10,3,0.0024261603375527,5,1,0,0,0
331800,248,2020,6,9,2,0.0091048824593128,7,1,0,0,0
331800,248,2020,6,8,1,0.0069258589511754,12,1,0,0,0
331800,248,2020,6,7,7,0.0150753465943339,4,1,0,0,0
331800,248,2020,6,6,6,0.0023658830620855,12,1,0,0,0
178800,373,2020,11,4,3,0.0023266219239373,3,0,1,0,0
178800,373,2020,10,30,5,0.0010682326621923,4,1,0,0,0
178800,373,2020,10,29,4,0.0016163310961968,1,0,1,0,0
178800,373,2020,10,24,6,0.0028803131991051,1,0,0,0,1
178800,373,2020,10,22,4,0.0027125279642058,4,0,1,0,0
178800,373,2020,10,21,3,0.0025111856823266,5,0,1,0,0
178800,373,2020,10,20,2,0.0009228187919463,4,0,1,0,0
178800,373,2020,10,20,2,0.0024944071588366,5,1,0,0,0
178800,373,2020,10,15,4,0.0027684563758389,3,0,1,0,0
178800,373,2020,10,7,3,0.001907158836689,3,0,1,0,0
178800,373,2020,10,7,3,0.0089709172259507,3,0,1,0,0
178800,373,2020,10,6,2,0.0016219239373601,3,1,0,0,0
178800,373,2020,10,6,2,0.002913870246085,2,1,0,0,0
178800,373,2020,10,5,1,0.0051733780760626,1,0,1,0,0
178800,373,2020,9,25,5,0.0018344519015659,2,1,0,0,0
178800,373,2020,9,23,3,0.0023378076062639,1,0,1,0,0
178800,373,2020,9,19,6,0.0047147651006711,1,0,0,0,1
178800,373,2020,9,16,3,0.0047203579418344,2,1,0,0,0
178800,373,2020,9,15,2,0.0009619686800894,3,0,1,0,0
178800,373,2020,9,15,2,0.0009116331096196,1,0,1,0,0
178800,373,2020,9,15,2,0.0033668903803131,5,0,1,0,0
178800,373,2020,9,14,1,0.0006767337807606,5,0,1,0,0
178800,373,2020,9,14,1,0.0086577181208053,0,0,1,0,0
178800,373,2020,9,14,1,0.0014429530201342,2,0,1,0,0
178800,373,2020,9,14,1,0.0143680089485458,3,0,1,0,0
150200,227,2020,6,15,1,0.0019107856191744,5,1,0,0,0
150200,227,2020,6,12,5,0.0009587217043941,7,1,0,0,0
150200,227,2020,6,8,1,0.0012982689747003,5,0,0,0,1
150200,227,2020,6,5,5,0.0019507323568575,7,0,0,0,1
150200,227,2020,6,2,2,0.0018708388814913,7,1,0,0,0
150200,227,2020,5,29,5,0.0014580559254327,8,0,0,0,1
150200,227,2020,5,28,4,0.0014114513981358,7,1,0,0,0
150200,227,2020,5,27,3,0.00254327563249,7,1,0,0,0
150200,227,2020,5,26,2,0.0056324900133155,7,0,0,0,1
150200,227,2020,5,24,7,0.0210985352862849,7,1,0,0,0
150200,227,2020,5,23,6,0.0325099866844207,7,0,0,0,1
150200,227,2020,5,22,5,0.0082223701731025,7,1,0,0,0
150200,227,2020,5,19,2,0.01025965379494,7,0,0,1,0
150200,227,2020,3,18,3,0.0137017310252996,0,0,0,0,1
150200,227,2020,3,18,3,0.0197470039946737,0,0,0,0,1
150200,227,2020,3,17,2,0.0275233022636484,7,0,0,1,0
150200,227,2020,3,16,1,0.027496671105193,8,1,0,0,0
150200,227,2020,3,16,1,0.0254593874833555,10,0,0,1,0
150200,227,2020,3,14,6,0.0203462050599201,8,1,0,0,0
150200,227,2020,3,14,6,0.0075832223701731,7,0,0,0,1
150200,227,2020,3,13,5,0.0088615179760319,7,1,0,0,0
150200,227,2020,3,13,5,0.0176231691078561,7,0,0,0,1
150200,227,2020,3,12,4,0.0218774966711051,7,0,0,0,1
150200,227,2020,3,11,3,0.02262982689747,8,1,0,0,0
558700,17,2020,6,30,2,0.0022462860211204,0,0,0,0,1
